Date,maxtemp,mintemp,avgtemp,dewpoint,wetbulb,stnpressure,avgspeed,daylength,precipitation,maxtemp_roll_7,mintemp_roll_7,avgtemp_roll_7,dewpoint_roll_7,wetbulb_roll_7,stnpressure_roll_7,avgspeed_roll_7,daylength_roll_7,precipitation_roll_7,maxtemp_roll_14,mintemp_roll_14,avgtemp_roll_14,dewpoint_roll_14,wetbulb_roll_14,stnpressure_roll_14,avgspeed_roll_14,daylength_roll_14,precipitation_roll_14
2014-07-24,75,57,67.0,49.5,57.5,29.415,8.5,882.0,0.0,82.0,60.57142857142857,72.42857142857143,57.0,63.357142857142854,29.380000000000013,8.621428571428556,887.4285714285714,0.014285714285714388,80.5,60.5,71.39285714285714,56.464285714285715,62.67857142857143,29.334642857142835,8.389285714285686,892.7857142857143,0.16832142857142823
2014-07-25,77,55,67.0,55.5,61.0,29.275,9.149999999999999,880.0,0.006,81.42857142857143,60.0,71.85714285714286,57.214285714285715,63.357142857142854,29.35857142857144,8.992857142857128,885.7142857142857,0.015142857142857246,80.07142857142857,60.142857142857146,71.03571428571429,56.57142857142857,62.607142857142854,29.322142857142836,8.617857142857114,891.2142857142857,0.16828571428571393
2014-07-26,85,68,77.0,65.0,68.5,29.130000000000003,6.8,879.0,0.0,82.14285714285714,61.57142857142857,72.85714285714286,58.785714285714285,64.35714285714286,29.325714285714298,9.328571428571411,884.1428571428571,0.015142857142857246,80.35714285714286,60.0,71.14285714285714,56.392857142857146,62.464285714285715,29.31249999999998,8.349999999999971,889.6428571428571,0.03328571428571392
2014-07-27,89,65,77.0,60.5,67.0,29.104999999999997,14.6,877.0,0.03,82.85714285714286,62.285714285714285,73.42857142857143,59.214285714285715,64.78571428571429,29.292142857142867,10.77857142857141,882.2857142857143,0.019428571428571535,80.57142857142857,59.785714285714285,71.07142857142857,56.214285714285715,62.392857142857146,29.304999999999982,8.689285714285687,888.0714285714286,0.03364285714285677
2014-07-28,73,59,67.0,49.0,57.0,29.354999999999997,11.649999999999999,875.0,0.0,80.85714285714286,61.714285714285715,72.07142857142857,57.357142857142854,63.285714285714285,29.28928571428572,11.357142857142842,880.4285714285714,0.019428571428571535,80.0,59.642857142857146,70.71428571428571,55.75,62.035714285714285,29.320357142857127,8.967857142857115,886.3571428571429,0.013285714285713917
2014-07-29,81,58,70.5,54.0,61.0,29.310000000000002,8.8,873.0,0.005,79.42857142857143,60.142857142857146,70.57142857142857,55.285714285714285,61.642857142857146,29.29000000000001,10.842857142857126,878.5714285714286,0.005857142857142962,80.71428571428571,59.857142857142854,71.21428571428571,55.92857142857143,62.32142857142857,29.32571428571427,8.849999999999973,884.6428571428571,0.010071428571428204
2014-07-30,80,59,70.0,56.0,61.0,29.325,6.2,871.0,0.0,80.0,60.142857142857146,70.78571428571429,55.642857142857146,61.857142857142854,29.273571428571437,9.385714285714268,876.7142857142857,0.005857142857142962,81.21428571428571,60.142857142857146,71.60714285714286,56.464285714285715,62.67857142857143,29.32571428571427,8.774999999999974,882.9285714285714,0.010071428571428204
2014-07-31,85,59,73.0,57.0,63.5,29.33,8.45,869.0,0.0,81.42857142857143,60.42857142857143,71.64285714285714,56.714285714285715,62.714285714285715,29.26142857142858,9.37857142857141,874.8571428571429,0.005857142857142962,81.71428571428571,60.5,72.03571428571429,56.857142857142854,63.035714285714285,29.32071428571427,8.999999999999973,881.1428571428571,0.010071428571428204
2014-08-01,85,62,74.5,58.0,64.0,29.375,7.1,866.0,0.18,82.57142857142857,61.42857142857143,72.71428571428571,57.07142857142857,63.142857142857146,29.275714285714294,9.085714285714268,872.8571428571429,0.030714285714285815,82.0,60.714285714285715,72.28571428571429,57.142857142857146,63.25,29.31714285714284,9.039285714285688,879.2857142857143,0.02292857142857106
2014-08-02,86,59,73.5,54.5,62.0,29.43,4.4,864.0,0.0,82.71428571428571,60.142857142857146,72.21428571428571,55.57142857142857,62.214285714285715,29.31857142857144,8.742857142857124,870.7142857142857,0.030714285714285815,82.42857142857143,60.857142857142854,72.53571428571429,57.17857142857143,63.285714285714285,29.32214285714284,9.035714285714258,877.4285714285714,0.02292857142857106
2014-08-03,87,62,76.0,60.0,66.0,29.41,6.7,862.0,0.0,82.42857142857143,59.714285714285715,72.07142857142857,55.5,62.07142857142857,29.362142857142867,7.614285714285697,868.5714285714286,0.02642857142857153,82.64285714285714,61.0,72.75,57.357142857142854,63.42857142857143,29.327142857142842,9.196428571428545,875.4285714285714,0.02292857142857106
2014-08-04,88,67,77.5,62.0,67.0,29.365000000000002,8.2,860.0,2.29,84.57142857142857,60.857142857142854,73.57142857142857,57.357142857142854,63.5,29.363571428571444,7.121428571428553,866.4285714285714,0.35357142857142865,82.71428571428571,61.285714285714285,72.82142857142857,57.357142857142854,63.392857142857146,29.326428571428558,9.239285714285687,873.4285714285714,0.18649999999999964
2014-08-05,80,64,73.0,64.0,67.0,29.34,5.75,858.0,0.037000000000000005,84.42857142857143,61.714285714285715,73.92857142857143,58.785714285714285,64.35714285714286,29.367857142857158,6.685714285714267,864.2857142857143,0.3581428571428572,81.92857142857143,60.92857142857143,72.25,57.035714285714285,63.0,29.328928571428555,8.764285714285688,871.4285714285714,0.18199999999999963
2014-08-06,81,62,72.0,55.5,62.5,29.365000000000002,6.3,856.0,0.0,84.57142857142857,62.142857142857146,74.21428571428571,58.714285714285715,64.57142857142857,29.373571428571445,6.699999999999981,862.1428571428571,0.3581428571428572,82.28571428571429,61.142857142857146,72.5,57.17857142857143,63.214285714285715,29.323571428571416,8.042857142857116,869.4285714285714,0.18199999999999963
2014-08-07,81,61,73.0,58.5,64.5,29.369999999999997,9.15,853.0,0.0,84.0,62.42857142857143,74.21428571428571,58.92857142857143,64.71428571428571,29.379285714285736,6.799999999999981,859.8571428571429,0.3581428571428572,82.71428571428571,61.42857142857143,72.92857142857143,57.82142857142857,63.714285714285715,29.320357142857127,8.089285714285689,867.3571428571429,0.18199999999999963
2014-08-08,82,66,75.0,58.5,65.0,29.365000000000002,10.899999999999999,851.0,0.0,83.57142857142857,63.0,74.28571428571429,59.0,64.85714285714286,29.377857142857163,7.342857142857123,857.7142857142857,0.33242857142857146,83.07142857142857,62.214285714285715,73.5,58.035714285714285,64.0,29.326785714285702,8.214285714285689,865.2857142857143,0.18157142857142822
2014-08-09,80,66,73.5,58.0,64.0,29.365000000000002,9.8,849.0,0.0,82.71428571428571,64.0,74.28571428571429,59.5,65.14285714285714,29.36857142857145,8.114285714285694,855.5714285714286,0.33242857142857146,82.71428571428571,62.07142857142857,73.25,57.535714285714285,63.67857142857143,29.343571428571416,8.428571428571402,863.1428571428571,0.18157142857142822
2014-08-10,82,69,76.0,60.5,66.0,29.305,8.5,846.0,0.0,82.0,65.0,74.28571428571429,59.57142857142857,65.14285714285714,29.353571428571453,8.371428571428552,853.2857142857143,0.33242857142857146,82.21428571428571,62.357142857142854,73.17857142857143,57.535714285714285,63.607142857142854,29.35785714285713,7.992857142857117,860.9285714285714,0.17942857142857108
2014-08-11,84,67,75.5,65.0,68.0,29.14,7.449999999999999,844.0,1.005,81.42857142857143,65.0,74.0,60.0,65.28571428571429,29.321428571428594,8.264285714285695,851.0,0.14885714285714288,83.0,62.92857142857143,73.78571428571429,58.67857142857143,64.39285714285714,29.342499999999983,7.692857142857117,858.7142857142857,0.25121428571428533
2014-08-12,70,61,66.5,57.0,60.5,29.200000000000003,11.6,842.0,0.115,80.0,64.57142857142857,73.07142857142857,59.0,64.35714285714286,29.301428571428595,9.09999999999998,848.7142857142857,0.16000000000000006,82.21428571428571,63.142857142857146,73.5,58.892857142857146,64.35714285714286,29.334642857142843,7.8928571428571175,856.5,0.25907142857142823
2014-08-13,83,57,70.5,57.0,62.0,29.314999999999998,8.65,839.0,0.0,80.28571428571429,63.857142857142854,72.85714285714286,59.214285714285715,64.28571428571429,29.294285714285735,9.435714285714267,846.2857142857143,0.16000000000000006,82.42857142857143,63.0,73.53571428571429,58.964285714285715,64.42857142857143,29.333928571428554,8.067857142857118,854.2142857142857,0.25907142857142823
2014-08-14,73,57,66.0,49.0,57.0,29.380000000000003,8.3,837.0,0.0,79.14285714285714,63.285714285714285,71.85714285714286,57.857142857142854,63.214285714285715,29.295714285714304,9.314285714285694,844.0,0.16000000000000006,81.57142857142857,62.857142857142854,73.03571428571429,58.392857142857146,63.964285714285715,29.337499999999984,8.057142857142832,851.9285714285714,0.25907142857142823
2014-08-15,79,52,66.0,50.5,58.5,29.315,6.1,835.0,0.0,78.71428571428571,61.285714285714285,70.57142857142857,56.714285714285715,62.285714285714285,29.288571428571448,8.628571428571409,841.7142857142857,0.16000000000000006,81.14285714285714,62.142857142857146,72.42857142857143,57.857142857142854,63.57142857142857,29.33321428571427,7.98571428571426,849.7142857142857,0.24621428571428536
2014-08-16,82,62,72.5,62.5,66.0,29.23,8.3,832.0,0.0,79.0,60.714285714285715,70.42857142857143,57.357142857142854,62.57142857142857,29.26928571428573,8.414285714285695,839.2857142857143,0.16000000000000006,80.85714285714286,62.357142857142854,72.35714285714286,58.42857142857143,63.857142857142854,29.318928571428557,8.264285714285688,847.4285714285714,0.24621428571428536
2014-08-17,72,64,68.5,62.5,64.5,29.259999999999998,8.55,830.0,0.0005,77.57142857142857,60.0,69.35714285714286,57.642857142857146,62.357142857142854,29.262857142857154,8.421428571428551,837.0,0.16007142857142861,79.78571428571429,62.5,71.82142857142857,58.607142857142854,63.75,29.308214285714268,8.396428571428546,845.1428571428571,0.24624999999999966
2014-08-18,85,65,75.0,64.0,67.5,29.15,5.300000000000001,827.0,0.0,77.71428571428571,59.714285714285715,69.28571428571429,57.5,62.285714285714285,29.264285714285727,8.114285714285694,834.5714285714286,0.016500000000000053,79.57142857142857,62.357142857142854,71.64285714285714,58.75,63.785714285714285,29.292857142857123,8.189285714285687,842.7857142857143,0.08267857142857109
2014-08-19,86,69,79.0,66.5,70.0,29.049999999999997,11.1,825.0,0.11,80.0,60.857142857142854,71.07142857142857,58.857142857142854,63.642857142857146,29.242857142857158,8.042857142857121,832.1428571428571,0.015785714285714337,80.0,62.714285714285715,72.07142857142857,58.92857142857143,64.0,29.272142857142843,8.571428571428545,840.4285714285714,0.08789285714285681
2014-08-20,87,66,77.0,65.0,69.5,29.200000000000003,8.0,822.0,0.0,80.57142857142857,62.142857142857146,72.0,60.0,64.71428571428571,29.226428571428585,7.949999999999977,829.7142857142857,0.015785714285714337,80.42857142857143,63.0,72.42857142857143,59.607142857142854,64.5,29.260357142857124,8.692857142857116,838.0,0.08789285714285681
2014-08-21,83,70,76.0,70.0,71.5,29.235,5.65,820.0,1.135,82.0,64.0,73.42857142857143,63.0,66.78571428571429,29.2057142857143,7.571428571428549,827.2857142857143,0.17792857142857146,80.57142857142857,63.642857142857146,72.64285714285714,60.42857142857143,65.0,29.25071428571427,8.442857142857116,835.6428571428571,0.1689642857142854
2014-08-22,87,72,80.0,71.5,74.0,29.245,6.199999999999999,817.0,2.375,83.14285714285714,66.85714285714286,75.42857142857143,66.0,69.0,29.195714285714303,7.585714285714263,824.7142857142857,0.5172142857142857,80.92857142857143,64.07142857142857,73.0,61.357142857142854,65.64285714285714,29.24214285714284,8.107142857142831,833.2142857142857,0.33860714285714255
2014-08-23,87,68,78.0,70.5,72.5,29.28,4.45,814.0,0.42000000000000004,83.85714285714286,67.71428571428571,76.21428571428571,67.14285714285714,69.92857142857143,29.202857142857162,7.035714285714263,822.1428571428571,0.5772142857142858,81.42857142857143,64.21428571428571,73.32142857142857,62.25,66.25,29.23607142857141,7.724999999999974,830.7142857142857,0.3686071428571425
2014-08-24,89,70,80.0,71.0,73.5,29.295,7.35,811.0,0.0,86.28571428571429,68.57142857142857,77.85714285714286,68.35714285714286,71.21428571428571,29.207857142857165,6.864285714285692,819.4285714285714,0.5771428571428573,81.92857142857143,64.28571428571429,73.60714285714286,63.0,66.78571428571429,29.235357142857122,7.642857142857117,828.2142857142857,0.3686071428571425
2014-08-25,92,71,81.5,70.0,72.5,29.305,6.9,809.0,0.395,87.28571428571429,69.42857142857143,78.78571428571429,69.21428571428571,71.92857142857143,29.23000000000002,7.092857142857119,816.8571428571429,0.6335714285714287,82.5,64.57142857142857,74.03571428571429,63.357142857142854,67.10714285714286,29.24714285714284,7.603571428571402,825.7142857142857,0.32503571428571393
2014-08-26,86,49,78.0,66.5,70.0,29.375,5.949999999999999,806.0,0.061,87.28571428571429,66.57142857142857,78.64285714285714,69.21428571428571,71.92857142857143,29.276428571428596,6.357142857142834,814.1428571428571,0.6265714285714286,83.64285714285714,63.714285714285715,74.85714285714286,64.03571428571429,67.78571428571429,29.25964285714284,7.199999999999974,823.1428571428571,0.32117857142857104
2014-08-27,82,67,75.5,61.5,66.0,29.43,7.0,803.0,0.0,86.57142857142857,66.71428571428571,78.42857142857143,68.71428571428571,71.42857142857143,29.309285714285743,6.214285714285691,811.4285714285714,0.6265714285714286,83.57142857142857,64.42857142857143,75.21428571428571,64.35714285714286,68.07142857142857,29.267857142857128,7.0821428571428315,820.5714285714286,0.32117857142857104
2014-08-28,77,67,72.5,59.0,64.5,29.380000000000003,8.55,801.0,0.014,85.71428571428571,66.28571428571429,77.92857142857143,67.14285714285714,70.42857142857143,29.330000000000023,6.628571428571406,808.7142857142857,0.4664285714285715,83.85714285714286,65.14285714285714,75.67857142857143,65.07142857142857,68.60714285714286,29.267857142857128,7.099999999999974,818.0,0.3221785714285711
2014-08-29,88,71,80.0,68.0,71.0,29.225,10.8,798.0,0.04,85.85714285714286,66.14285714285714,77.92857142857143,66.64285714285714,70.0,29.32714285714288,7.285714285714263,806.0,0.13285714285714295,84.5,66.5,76.67857142857143,66.32142857142857,69.5,29.261428571428556,7.43571428571426,815.3571428571429,0.32503571428571393
2014-08-30,86,70,78.5,67.0,70.5,29.18,12.05,796.0,0.139,85.71428571428571,66.42857142857143,78.0,66.14285714285714,69.71428571428571,29.312857142857165,8.371428571428549,803.4285714285714,0.09271428571428579,84.78571428571429,67.07142857142857,77.10714285714286,66.64285714285714,69.82142857142857,29.257857142857127,7.7035714285714025,812.7857142857143,0.3349642857142854
2014-08-31,87,68,78.0,67.0,70.5,29.215,7.15,793.0,0.0,85.42857142857143,66.14285714285714,77.71428571428571,65.57142857142857,69.28571428571429,29.3014285714286,8.34285714285712,800.8571428571429,0.09271428571428579,85.85714285714286,67.35714285714286,77.78571428571429,66.96428571428571,70.25,29.25464285714284,7.603571428571404,810.1428571428571,0.33492857142857113
2014-09-01,85,70,78.5,67.0,70.5,29.1,12.35,790.0,0.1825,84.42857142857143,66.0,77.28571428571429,65.14285714285714,69.0,29.27214285714288,9.121428571428549,798.1428571428571,0.06235714285714294,85.85714285714286,67.71428571428571,78.03571428571429,67.17857142857143,70.46428571428571,29.251071428571414,8.107142857142831,807.5,0.3479642857142854
2014-09-02,85,67,76.0,61.0,66.0,29.21,6.300000000000001,788.0,0.005,84.28571428571429,68.57142857142857,77.0,64.35714285714286,68.42857142857143,29.248571428571456,9.17142857142855,795.5714285714286,0.05435714285714294,85.78571428571429,67.57142857142857,77.82142857142857,66.78571428571429,70.17857142857143,29.262499999999985,7.764285714285689,804.8571428571429,0.3404642857142854
2014-09-03,85,61,74.0,61.0,66.5,29.295,6.800000000000001,785.0,0.0,84.71428571428571,67.71428571428571,76.78571428571429,64.28571428571429,68.5,29.22928571428574,9.142857142857121,793.0,0.05435714285714294,85.64285714285714,67.21428571428571,77.60714285714286,66.5,69.96428571428571,29.2692857142857,7.678571428571403,802.2142857142857,0.3404642857142854
2014-09-04,87,71,79.0,67.5,71.0,29.235,12.649999999999999,782.0,0.24,86.14285714285714,68.28571428571429,77.71428571428571,65.5,69.42857142857143,29.208571428571457,9.728571428571405,790.2857142857143,0.08664285714285722,85.92857142857143,67.28571428571429,77.82142857142857,66.32142857142857,69.92857142857143,29.2692857142857,8.178571428571402,799.5,0.276535714285714
2014-09-05,89,64,77.0,67.0,70.5,29.305,11.55,780.0,0.46499999999999997,86.28571428571429,67.28571428571429,77.28571428571429,65.35714285714286,69.35714285714286,29.22000000000003,9.835714285714262,787.7142857142857,0.1473571428571429,86.07142857142857,66.71428571428571,77.60714285714286,66.0,69.67857142857143,29.273571428571415,8.560714285714258,796.8571428571429,0.14010714285714254
2014-09-06,76,60,68.5,52.5,59.0,29.450000000000003,8.25,777.0,0.0,84.85714285714286,65.85714285714286,75.85714285714286,63.285714285714285,67.71428571428571,29.25857142857146,9.29285714285712,785.0,0.12750000000000003,85.28571428571429,66.14285714285714,76.92857142857143,64.71428571428571,68.71428571428571,29.28571428571427,8.83214285714283,794.2142857142857,0.11010714285714254
2014-09-07,80,54,68.0,51.0,58.5,29.465,4.449999999999999,774.0,0.0,83.85714285714286,63.857142857142854,74.42857142857143,61.0,66.0,29.294285714285746,8.907142857142835,782.2857142857143,0.12750000000000003,84.64285714285714,65.0,76.07142857142857,63.285714285714285,67.64285714285714,29.297857142857122,8.624999999999973,791.5714285714286,0.11010714285714254
